hito1;hito2;hito3;hito4;seq1;seq2;c1;c2;p1;p2;p3;p4;nrc;exitosos;fallidos;envios;e0;e1;e2;e3;e4;e5;e6;e7;e8;e9;e10;e11;e12;e13;e14;e15;e16;e17;e18;e19;e20;e21;e22;e23;e24;e25;e26;e27;e28;e29;e30;e31;e32;e33;e34;e35;e36;e37;e38;e39;e40;e41;e42;e43;e44;e45;e46;e47;e48;e49;e50;e51;e52;programa;sol1
17.0;0;0;0;abacabadadacbhbbadad;;:1:2:1:3:3:2:23:17:3:3;;:25:17:4:26:29:23:0:22:10:18;;;;10457;10;6;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;2.8
7.0;0;0;0;ababadac;;:1:1:3:2;;:25:4:29:23;;;;10458;4;12;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;2.8
3.0;0.0;0;0;ad;;:3;;:42;;;;10456;1;30;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;2.8
15.0;0;0;0;abacabadadacbhbbad;;:1:2:1:3:3:2:23:17:3;;:25:17:4:26:29:23:0:22:10;;;;10450;9;7;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;2.8
13.0;0;0;0;abacabadacbbbd;;:1:2:1:3:2:17:19;;:25:17:4:29:23:22:35;;;;10452;7;9;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;2.8
0.0;0;0;0;;;;;;;;;10457;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;2.8
10.0;0;0;0;abacabadadac;;:1:2:1:3:3:2;;:25:17:4:26:29:23;;;;10457;6;10;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;2.8
0;0;0;0;;;;;;;;;10457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;2.8
23.0;0;0;0;abacabadadacbhbbadadbdad;;:1:2:1:3:3:2:23:17:3:3:19:3;;:25:17:4:26:29:23:0:22:10:32:13:18;;;;10463;12;4;16;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;2.9
0;0;0;0;;;;;;;;;1635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;3
7.0;0;0;0;abacabacad;;:1:2:1:2:3;;:25:17:4:23:10;;;;1632;5;11;16;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;3
11.0;0;0;0;abacabadacadad;;:1:2:1:3:2:3:3;;:25:17:4:26:23:10:3;;;;1632;7;9;16;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;3
0;0;0;0;;;;;;;;;1635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;3
12.0;0.0;0;0;abacabadadacbb;;:1:2:1:3:3:2:17;;:25:17:4:26:29:23:22;;;;10474;7;24;31;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22100;3
10.0;0.0;0;0;abacabadbhbbad;;:1:2:1:3:23:17:3;;:25:17:4:29:0:22:10;;;;10460;7;24;31;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3
0;0;0;0;;;;;;;;;10450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3
5.0;0;0;0;abacabbb;;:1:2:1:17;;:25:17:4:22;;;;10462;4;12;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3
12.0;0.0;0;0;abacabadadacbh;;:1:2:1:3:3:2:23;;:25:17:4:26:29:23:0;;;;10457;7;24;31;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;3
15.0;0;0;0;abacabadadacbhbbab;;:1:2:1:3:3:2:23:17:1;;:25:17:4:26:29:23:0:22:7;;;;10459;9;7;16;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;3
22.0;0;0;0;abacabadadacbhbbadadadad;;:1:2:1:3:3:2:23:17:3:3:3:3;;:25:17:4:26:29:23:0:22:10:3:42:32;;;;1633;12;4;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.1
8.0;0;0;0;abacabbbadad;;:1:2:1:17:3:3;;:25:17:4:22:10:3;;;;1633;6;10;16;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.1
32.0;0.0;0;0;abacabadadacbhbbadadadabadbdadbd;;:1:2:1:3:3:2:23:17:3:3:3:1:3:19:3:19;;:25:17:4:26:29:23:0:22:10:3:42:7:32:13:18:35;;;;1633;16;15;31;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.1
7.0;0;0;0;acabacbb;;:2:1:2:17;;:17:4:23:22;;;;1632;4;12;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.1
30.0;0.0;0;0;abacabadadacbhbbadadadabadbdbd;;:1:2:1:3:3:2:23:17:3:3:3:1:3:19:19;;:25:17:4:26:29:23:0:22:10:3:42:7:32:13:35;;;;10468;15;16;31;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.1
26.0;0;0;0;abadacbhadadadabadbdadbd;;:1:3:2:23:3:3:3:1:3:19:3:19;;:25:26:23:0:10:3:42:7:32:13:18:35;;;;10468;12;4;16;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.1
18.0;0;0;0;ababbhadadabadbdbd;;:1:1:23:3:3:1:3:19:19;;:25:4:0:10:42:7:32:13:35;;;;10467;9;7;16;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.1
13.0;0;0;0;acabadbdadbd;;:2:1:3:19:3:19;;:17:4:32:13:18:35;;;;10475;6;10;16;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB21500;3.1
15.0;0.0;0;0;abacabadadacbhbbad;;:1:2:1:3:3:2:23:17:3;;:25:17:4:26:29:23:0:22:10;;;;10472;9;22;31;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB21500;3.1
13.0;0;0;0;abacabadadacbbad;;:1:2:1:3:3:2:17:3;;:25:17:4:26:29:23:22:10;;;;10476;8;8;16;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22100;3.2
31.0;0.0;0;0;abacabadadacbhbbadadabadbdadbd;;:1:2:1:3:3:2:23:17:3:3:1:3:19:3:19;;:25:17:4:26:29:23:0:22:3:42:7:32:13:18:35;;;;10475;15;16;31;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB21500;3.2
24.0;0;0;0;abacabadadacbhbbadabadbdad;;:1:2:1:3:3:2:23:17:3:1:3:19:3;;:25:17:4:26:29:23:0:22:10:7:32:13:18;;;;10463;13;3;16;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.2
14.0;0.0;0;0;abacabacbbadadad;;:1:2:1:2:17:3:3:3;;:25:17:4:23:22:10:3:42;;;;10459;8;23;31;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.2
20.0;0;0;0;abacabadadacbhbbadadad;;:1:2:1:3:3:2:23:17:3:3:3;;:25:17:4:26:29:23:0:22:10:3:42;;;;10458;11;5;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.2
10.0;0;0;0;abacabadadbbad;;:1:2:1:3:3:17:3;;:25:17:4:26:29:22:10;;;;10460;7;9;16;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.2
7.0;0;0;0;abacabadbb;;:1:2:1:3:17;;:25:17:4:29:22;;;;10455;5;11;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.2
10.0;0;0;0;abacbbadadad;;:1:2:17:3:3:3;;:25:17:22:10:3:42;;;;10455;6;10;16;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.2
13.0;0;0;0;abacabadadacbbad;;:1:2:1:3:3:2:17:3;;:25:17:4:26:29:23:22:10;;;;10476;8;8;16;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22510;3.2
0;0;0;0;;;;;;;;;10473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB21500;3.3
10.0;0;0;0;abacabadadac;;:1:2:1:3:3:2;;:25:17:4:26:29:23;;;;10460;6;10;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.3
20.0;0;0;0;abacabadadacbhbbadadad;;:1:2:1:3:3:2:23:17:3:3:3;;:25:17:4:26:29:23:0:22:10:3:42;;;;10454;11;5;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB18000;3.3
6.0;0;0;0;abacadad;;:1:2:3:3;;:25:17:26:29;;;;10457;4;12;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.3
7.0;0;0;0;abacabadad;;:1:2:1:3:3;;:25:17:4:26:29;;;;10456;5;11;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.3
14.0;0;0;0;abacabadadacbhbb;;:1:2:1:3:3:2:23:17;;:25:17:4:26:29:23:0:22;;;;1632;8;8;16;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.4
28.0;0.0;0;0;abacabadadacbhbbadadadabadadbd;;:1:2:1:3:3:2:23:17:3:3:3:1:3:3:19;;:25:17:4:26:29:23:0:22:10:3:42:7:32:18:35;;;;1633;15;16;31;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.4
25.0;0;0;0;abacabadadacbhbbadadadadbd;;:1:2:1:3:3:2:23:17:3:3:3:3:19;;:25:17:4:26:29:23:0:22:10:3:42:18:35;;;;1633;13;3;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.4
13.0;0;0;0;abacabadadacbhad;;:1:2:1:3:3:2:23:3;;:25:17:4:26:29:23:0:10;;;;10474;8;8;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22100;3.4
2.0;0;0;0;abab;;:1:1;;:25:4;;;;1633;2;14;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;3.4
22.0;0;0;0;abacabadadacbhbbadadbd;;:1:2:1:3:3:2:23:17:3:3:19;;:25:17:4:26:29:23:0:22:42:32:35;;;;10464;11;5;16;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4
13.0;0;0;0;abacabadadbhbbad;;:1:2:1:3:3:23:17:3;;:25:17:4:26:29:0:22:18;;;;10459;8;8;16;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.4
18.0;0;0;0;abacabadadacbbadadbd;;:1:2:1:3:3:2:17:3:3:19;;:25:17:4:26:29:23:22:10:18:35;;;;10453;10;6;16;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.4
31.0;0;0;0;abacabadadacbhbbadadadadbdadbd;;:1:2:1:3:3:2:23:17:3:3:3:3:19:3:19;;:25:17:4:26:29:23:0:22:10:3:42:32:13:18:35;;;;10468;15;1;16;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.4
7.0;0.0;0;0;abacabadbb;;:1:2:1:3:17;;:25:17:4:29:22;;;;10457;5;26;31;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4
14.0;0;0;0;abacabadacbhbbad;;:1:2:1:3:2:23:17:3;;:25:17:4:26:23:0:22:32;;;;10463;8;8;16;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.4
0.0;0;0;0;;;;;;;;;10469;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.4
0.0;0;0;0;;;;;;;;;10453;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB18000;3.4
20.0;0.0;0;0;abacabadadacbhbbadadad;;:1:2:1:3:3:2:23:17:3:3:3;;:25:17:4:26:29:23:0:22:10:3:42;;;;10465;11;20;31;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12510;3.4
12.0;0.0;0;0;abacabadadbhbbad;;:1:2:1:3:3:23:17:3;;:25:17:4:26:29:0:22:10;;;;10456;8;23;31;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4
12.0;0.0;0;0;abacabadadbbbd;;:1:2:1:3:3:17:19;;:25:17:4:26:29:22:35;;;;10457;7;24;31;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4
3.0;0;0;0;abacab;;:1:2:1;;:25:17:4;;;;10469;3;13;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4
5.0;0.0;0;0;abacabad;;:1:2:1:3;;:25:17:4:32;;;;10465;4;27;31;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.4
32.0;32.0;0;0;abacabadadacbhbbadadadabadbdadbd;bdbbbdchchchchchchch;:1:2:1:3:3:2:23:17:3:3:3:1:3:19:3:19;:19:17:19:39:39:39:39:39:39:39;:25:17:4:26:29:23:0:22:10:3:42:7:32:13:18:35;:6:1:44:11:37:28:12:21:38:9;;;10455;26;5;31;1;1;0;1;1;0;1;1;0;1;1;1;1;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;UNAB11500;3.4
30.0;0.0;0;0;abacabadacbhbbadadadabadbdadbd;;:1:2:1:3:2:23:17:3:3:3:1:3:19:3:19;;:25:17:4:29:23:0:22:10:3:42:7:32:13:18:35;;;;10459;15;16;31;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.4
26.0;0.0;0;0;abacabadacbhbbadadbdadbd;;:1:2:1:3:2:23:17:3:3:19:3:19;;:25:17:4:29:23:0:22:42:32:13:18:35;;;;10464;12;19;31;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.4
0;0;0;0;;;;;;;;;10457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4
8.0;0;0;0;abadbbbd;;:1:3:17:19;;:25:26:22:35;;;;10457;4;12;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4
10.0;0;0;0;abacabadadbbad;;:1:2:1:3:3:17:3;;:25:17:4:26:29:22:10;;;;10456;7;9;16;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4
13.0;0.0;0;0;abacabadacbbbd;;:1:2:1:3:2:17:19;;:25:17:4:29:23:22:35;;;;10452;7;24;31;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4
24.0;0.0;0;0;ababadbhbbadadabadbdadbd;;:1:1:3:23:17:3:3:1:3:19:3:19;;:25:4:29:0:22:10:42:7:32:13:18:35;;;;10468;12;19;31;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;3.4
8.0;0;0;0;abadbbbd;;:1:3:17:19;;:25:26:22:35;;;;10457;4;12;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4
8.0;0;0;0;abacabadac;;:1:2:1:3:2;;:25:17:4:26:23;;;;10462;5;11;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4
8.0;0.0;0;0;abacabadac;;:1:2:1:3:2;;:25:17:4:26:23;;;;10457;5;26;31;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4
17.0;0.0;0;0;abacabadadacbhbbadad;;:1:2:1:3:3:2:23:17:3:3;;:25:17:4:26:29:23:0:22:10:3;;;;10460;10;21;31;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4
10.0;0;0;0;abacabadbbadad;;:1:2:1:3:17:3:3;;:25:17:4:26:22:10:3;;;;10469;7;9;16;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;3.4
4.0;0;0;0;abacad;;:1:2:3;;:25:17:29;;;;10450;3;13;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.4
0.0;0;0;0;;;;;;;;;10455;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;3.4
